customer_id,Total_Orders,Total_Spend,Total_Profit,First_Purchase_Date,Last_Purchase_Date,Unique_Products,Total_Quantity,AOV,Profit_Margin_%,Recency_Days,Tenure_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,customer_name,gender,age,city,state,region
CUST-00148,13,29812.5,7705.37,2022-03-03,2024-08-20,13,15,2293.27,25.85,134,1035,2,4,4,244,At Risk,Rekha Choudhury,Female,18,Visakhapatnam,Andhra Pradesh,South
CUST-00149,11,42439.95,12796.37,2023-12-01,2024-11-11,11,15,3858.18,30.15,51,397,3,4,5,345,Loyal Customers,Isha Saxena,Female,18,Kochi,Kerala,South
CUST-00150,3,1951.7,440.55,2022-06-18,2024-11-02,3,4,650.57,22.57,60,928,3,1,1,311,Regular Customers,Anjali Patel,Female,36,Delhi,Delhi,North
CUST-00151,29,115343.54999999999,31061.340000000004,2023-12-25,2024-11-30,27,39,3977.36,26.93,32,373,4,5,5,455,Champions,Anita Menon,Female,41,Chennai,Tamil Nadu,South
CUST-00152,14,23634.95,9915.91,2023-06-30,2024-11-23,14,21,1688.21,41.95,39,551,4,4,4,444,Champions,Neha Reddy,Female,49,Patna,Bihar,East
CUST-00153,6,14388.7,5517.2,2023-11-06,2024-04-13,6,10,2398.12,38.34,263,422,1,2,3,123,Lost Customers,Anand Tripathi,Male,32,Bhopal,Madhya Pradesh,Central
CUST-00154,19,32576.8,10058.11,2023-07-20,2024-11-08,19,25,1714.57,30.88,54,531,3,5,4,354,Loyal Customers,Varun Chatterjee,Other,29,Delhi,Delhi,North
CUST-00155,6,6691.599999999999,1755.53,2023-09-17,2024-04-20,6,6,1115.27,26.23,256,472,1,2,1,121,Lost Customers,Tanvi Yadav,Female,36,Patna,Bihar,East
CUST-00156,10,13119.5,4896.33,2022-12-22,2024-06-04,9,13,1311.95,37.32,211,741,1,3,2,132,Regular Customers,Sunita Patel,Female,32,Chennai,Tamil Nadu,South
CUST-00157,5,23557.899999999998,6404.43,2022-05-31,2024-11-16,5,10,4711.58,27.19,46,946,4,1,4,414,New Customers,Amit Iyer,Male,31,Patna,Bihar,East
CUST-00158,10,14742.349999999999,5657.87,2022-08-12,2024-09-27,10,16,1474.24,38.38,96,873,2,3,3,233,At Risk,Aadhya Das,Female,32,Guwahati,Assam,East
CUST-00159,7,43254.4,13973.310000000001,2024-01-16,2024-05-17,7,11,6179.2,32.3,229,351,1,2,5,125,Lost Customers,Shaurya Reddy,Other,49,Surat,Gujarat,West
CUST-00160,8,19461.899999999998,7632.04,2023-03-12,2024-10-17,8,11,2432.74,39.22,76,661,2,3,3,233,At Risk,Ananya Patel,Female,36,Bengaluru,Karnataka,South
CUST-00161,2,596.6,231.06,2022-09-28,2023-06-30,2,2,298.3,38.73,551,826,1,1,1,111,Lost Customers,Deepak Mehta,Male,18,Jaipur,Rajasthan,North
CUST-00162,8,22045.2,9908.24,2023-08-23,2024-11-21,8,13,2755.65,44.95,41,497,4,3,3,433,Loyal Customers,Meera Chatterjee,Female,38,Hyderabad,Telangana,South
CUST-00163,6,128814.0,33913.47,2023-05-15,2024-09-20,6,10,21469.0,26.33,103,597,2,2,5,225,Lost Customers,Reyansh Pandey,Male,35,Indore,Madhya Pradesh,Central
CUST-00164,20,267306.0,68977.95,2022-01-15,2024-11-07,20,28,13365.3,25.8,55,1082,3,5,5,355,Loyal Customers,Sunita Banerjee,Female,55,Patna,Bihar,East
CUST-00165,7,12884.4,4407.97,2023-03-02,2024-10-19,7,12,1840.63,34.21,74,671,3,2,2,322,Regular Customers,Sunita Banerjee,Female,44,Hyderabad,Telangana,South
CUST-00166,18,117817.1,29468.210000000003,2023-03-19,2024-12-17,18,23,6545.39,25.01,15,654,5,5,5,555,Champions,Atharv Joshi,Male,34,Mumbai,Maharashtra,West
CUST-00167,14,27320.05,11002.34,2024-01-16,2024-10-15,14,19,1951.43,40.27,78,351,2,4,4,244,At Risk,Deepa Pillai,Female,49,Delhi,Delhi,North
CUST-00168,15,50416.35,17806.05,2024-05-24,2024-12-27,15,18,3361.09,35.32,5,222,5,4,5,545,Champions,Vikram Mishra,Male,42,Mumbai,Maharashtra,West
CUST-00169,6,41721.55,2315.0,2022-07-30,2024-11-02,6,9,6953.59,5.55,60,886,3,2,5,325,Regular Customers,Rahul Patel,Male,18,Chennai,Tamil Nadu,South
CUST-00170,11,41998.75,12353.11,2022-11-21,2024-12-08,11,16,3818.07,29.41,24,772,5,4,5,545,Champions,Saanvi Nair,Female,48,Hyderabad,Telangana,South
CUST-00171,9,23199.05,9163.76,2022-03-07,2024-09-04,9,16,2577.67,39.5,119,1031,2,3,4,234,At Risk,Anita Nair,Female,27,Ahmedabad,Gujarat,West
CUST-00172,6,8462.15,3529.25,2024-06-30,2024-07-19,6,6,1410.36,41.71,166,185,2,2,2,222,Lost Customers,Pallavi Bhatia,Female,47,Surat,Gujarat,West
CUST-00173,13,10615.2,3449.6,2024-05-02,2024-12-25,13,17,816.55,32.5,7,244,5,4,2,542,Regular Customers,Varun Nair,Male,32,Bengaluru,Karnataka,South
CUST-00174,5,18419.25,8309.939999999999,2023-12-03,2024-06-15,5,6,3683.85,45.12,200,395,1,1,3,113,Lost Customers,Aarav Gupta,Male,41,Visakhapatnam,Andhra Pradesh,South
CUST-00175,5,40107.55,9294.94,2022-05-29,2024-07-06,5,6,8021.51,23.18,179,948,1,1,5,115,Lost Customers,Rohan Saxena,Male,45,Bengaluru,Karnataka,South
CUST-00176,6,12669.300000000001,6374.610000000001,2023-07-22,2024-12-06,6,7,2111.55,50.32,26,529,4,2,2,422,Potential Loyalists,Shaurya Mehta,Male,18,Delhi,Delhi,North
CUST-00177,6,23444.35,11041.43,2023-02-20,2024-11-07,6,15,3907.39,47.1,55,681,3,2,4,324,Regular Customers,Nikhil Tripathi,Male,20,Hyderabad,Telangana,South
CUST-00178,23,78526.55,22295.51,2022-06-17,2024-10-03,23,34,3414.2,28.39,90,929,2,5,5,255,At Risk,Deepa Pillai,Female,38,Chennai,Tamil Nadu,South
CUST-00179,2,948.0,122.49,2024-01-31,2024-12-06,2,2,474.0,12.92,26,336,4,1,1,411,New Customers,Sneha Sharma,Female,28,Mumbai,Maharashtra,West
CUST-00180,11,17687.25,5649.22,2022-06-14,2024-07-28,11,19,1607.93,31.94,157,932,2,4,3,243,At Risk,Atharv Patel,Male,27,Bengaluru,Karnataka,South
CUST-00181,19,33455.8,9512.54,2022-06-18,2024-11-28,19,28,1760.83,28.43,34,928,4,5,4,454,Champions,Manish Verma,Male,18,Hyderabad,Telangana,South
CUST-00182,8,9764.15,3785.63,2022-02-10,2024-11-22,8,12,1220.52,38.77,40,1056,4,3,2,432,Potential Loyalists,Reyansh Pandey,Male,30,Lucknow,Uttar Pradesh,North
CUST-00183,10,15394.8,4633.75,2023-09-01,2024-06-02,10,14,1539.48,30.1,213,488,1,3,3,133,At Risk,Ayaan Bhatia,Male,38,Mumbai,Maharashtra,West
CUST-00184,15,41372.05,11668.980000000001,2023-08-17,2024-12-31,15,19,2758.14,28.2,1,503,5,4,5,545,Champions,Priyanka Mehta,Female,46,Surat,Gujarat,West
CUST-00185,13,30582.65,12406.29,2022-02-11,2024-11-12,13,26,2352.51,40.57,50,1055,3,4,4,344,Loyal Customers,Nikhil Rao,Male,42,Chandigarh,Punjab,North
CUST-00186,11,39389.2,5914.48,2022-07-02,2024-11-22,11,18,3580.84,15.02,40,914,4,4,5,445,Champions,Anand Das,Male,26,Delhi,Delhi,North
CUST-00187,11,52738.6,11518.81,2022-06-14,2024-12-20,11,19,4794.42,21.84,12,932,5,4,5,545,Champions,Sai Joshi,Male,59,Hyderabad,Telangana,South
CUST-00188,13,42792.5,14857.199999999999,2024-03-26,2024-11-01,13,17,3291.73,34.72,61,281,3,4,5,345,Loyal Customers,Varun Joshi,Male,29,Chandigarh,Punjab,North
CUST-00189,9,121491.3,10158.14,2022-02-13,2024-12-10,9,19,13499.03,8.36,22,1053,5,3,5,535,Loyal Customers,Dhruv Nair,Male,42,Coimbatore,Tamil Nadu,South
CUST-00190,7,8672.4,3841.44,2022-05-31,2024-12-17,7,11,1238.91,44.3,15,946,5,2,2,522,Potential Loyalists,Shreya Pandey,Female,22,Kolkata,West Bengal,East
CUST-00191,14,43646.45,12979.86,2024-05-15,2024-08-10,13,19,3117.6,29.74,144,231,2,4,5,245,At Risk,Nikhil Joshi,Male,49,Bengaluru,Karnataka,South
CUST-00192,6,16917.15,5028.41,2022-08-09,2024-11-28,6,7,2819.52,29.72,34,876,4,2,3,423,Potential Loyalists,Kunal Banerjee,Male,18,Hyderabad,Telangana,South
CUST-00193,4,12572.2,4606.1900000000005,2023-02-01,2024-02-26,4,7,3143.05,36.64,310,700,1,1,2,112,Lost Customers,Kabir Kaur,Male,21,Hyderabad,Telangana,South
CUST-00194,12,25287.55,7800.1,2022-03-19,2024-10-11,12,17,2107.3,30.85,82,1019,2,4,4,244,At Risk,Manish Reddy,Male,25,Bhubaneswar,Odisha,East
CUST-00195,4,11534.25,1914.6200000000001,2022-08-26,2024-03-16,4,6,2883.56,16.6,291,859,1,1,2,112,Lost Customers,Deepa Iyer,Female,44,Kolkata,West Bengal,East
CUST-00196,21,21661.05,8042.53,2023-08-03,2024-09-20,20,25,1031.48,37.13,103,517,2,5,3,253,At Risk,Atharv Singh,Male,40,Pune,Maharashtra,West
CUST-00197,22,45932.65,15327.08,2023-12-07,2024-12-18,22,29,2087.85,33.37,14,391,5,5,5,555,Champions,Prisha Saxena,Female,28,Delhi,Delhi,North
CUST-00198,20,49676.4,20442.26,2024-01-11,2024-11-17,20,30,2483.82,41.15,45,356,4,5,5,455,Champions,Krishna Mukherjee,Male,50,Hyderabad,Telangana,South
CUST-00199,5,7777.3,3827.3,2024-05-01,2024-10-09,5,8,1555.46,49.21,84,245,2,1,2,212,Lost Customers,Riya Pillai,Female,18,Visakhapatnam,Andhra Pradesh,South
CUST-00200,7,79228.59999999999,-1911.2,2022-01-17,2024-10-30,7,13,11318.37,-2.41,63,1080,3,2,5,325,Regular Customers,Rekha Patel,Female,43,Bengaluru,Karnataka,South
CUST-00201,18,49875.05,12737.210000000001,2023-08-12,2024-12-16,18,23,2770.84,25.54,16,508,5,5,5,555,Champions,Rohan Patel,Male,27,Delhi,Delhi,North
CUST-00202,4,16739.2,1680.8400000000001,2022-12-09,2024-05-16,4,5,4184.8,10.04,230,754,1,1,3,113,Lost Customers,Rajesh Nair,Male,26,Bengaluru,Karnataka,South
CUST-00203,8,6376.25,2645.4,2022-07-16,2024-10-16,8,10,797.03,41.49,77,900,2,3,1,231,Regular Customers,Gaurav Reddy,Male,18,Visakhapatnam,Andhra Pradesh,South
CUST-00204,8,11299.1,5831.4,2022-06-18,2024-09-07,8,11,1412.39,51.61,116,928,2,3,2,232,Regular Customers,Atharv Mishra,Male,40,Hyderabad,Telangana,South
CUST-00205,12,13906.65,5023.6,2022-08-02,2024-12-29,11,20,1158.89,36.12,3,883,5,4,3,543,Loyal Customers,Nandini Mukherjee,Female,35,Bengaluru,Karnataka,South
CUST-00206,4,6247.6,1356.27,2022-10-28,2024-07-20,4,7,1561.9,21.71,165,796,2,1,1,211,Lost Customers,Amit Mehta,Male,36,Jaipur,Rajasthan,North
CUST-00207,14,13243.800000000001,4487.15,2024-02-16,2024-11-13,14,16,945.99,33.88,49,320,3,4,2,342,Regular Customers,Prisha Iyer,Female,55,Bengaluru,Karnataka,South
CUST-00208,8,9387.6,3460.44,2023-10-09,2024-12-27,8,9,1173.45,36.86,5,450,5,3,2,532,Potential Loyalists,Shreya Iyer,Female,50,Delhi,Delhi,North
CUST-00209,3,2212.95,526.8199999999999,2022-09-07,2023-11-13,3,5,737.65,23.81,415,847,1,1,1,111,Lost Customers,Aarav Gupta,Male,36,Bengaluru,Karnataka,South
CUST-00210,9,8146.049999999999,3011.17,2022-10-09,2024-12-11,9,11,905.12,36.96,21,815,5,3,2,532,Potential Loyalists,Deepak Patel,Male,18,Ahmedabad,Gujarat,West
CUST-00211,11,92686.7,18961.769999999997,2024-02-09,2024-05-05,11,16,8426.06,20.46,241,327,1,4,5,145,At Risk,Atharv Iyer,Male,20,Kolkata,West Bengal,East
CUST-00212,7,18018.4,7170.5,2024-02-09,2024-11-22,7,16,2574.06,39.8,40,327,4,2,3,423,Potential Loyalists,Prisha Dutta,Female,35,Mumbai,Maharashtra,West
CUST-00213,6,10099.8,4596.71,2023-09-14,2024-06-16,6,11,1683.3,45.51,199,475,1,2,2,122,Lost Customers,Deepak Menon,Male,26,Jaipur,Rajasthan,North
CUST-00214,4,6862.45,2662.41,2023-03-12,2024-11-18,4,5,1715.61,38.8,44,661,4,1,1,411,New Customers,Isha Malhotra,Female,41,Ahmedabad,Gujarat,West
CUST-00215,4,6997.650000000001,1699.4099999999999,2022-11-08,2024-12-09,4,6,1749.41,24.29,23,785,5,1,1,511,New Customers,Anand Chatterjee,Male,18,Surat,Gujarat,West
CUST-00216,17,39253.549999999996,14487.81,2022-07-23,2024-11-27,17,29,2309.03,36.91,35,893,4,5,5,455,Champions,Tanvi Iyer,Female,21,Nagpur,Maharashtra,West
CUST-00217,4,2536.35,1313.03,2024-05-22,2024-11-14,4,4,634.09,51.77,48,224,3,1,1,311,Regular Customers,Nikhil Iyengar,Male,34,Delhi,Delhi,North
CUST-00218,6,8656.95,3810.82,2022-02-11,2024-03-03,6,7,1442.82,44.02,304,1055,1,2,2,122,Lost Customers,Vihaan Pandey,Male,33,Chandigarh,Punjab,North
CUST-00219,9,21740.5,8100.12,2022-09-13,2024-11-02,9,13,2415.61,37.26,60,841,3,3,3,333,Loyal Customers,Navya Saxena,Female,31,Bhopal,Madhya Pradesh,Central
CUST-00220,4,5692.15,2001.96,2022-08-26,2023-12-09,3,8,1423.04,35.17,389,859,1,1,1,111,Lost Customers,Vikram Bhatia,Male,34,Delhi,Delhi,North
CUST-00221,14,26418.55,10009.51,2022-08-22,2024-10-06,14,20,1887.04,37.89,87,863,2,4,4,244,At Risk,Vivaan Chatterjee,Male,38,Kolkata,West Bengal,East
CUST-00222,7,5493.25,1799.02,2023-10-06,2024-10-12,7,9,784.75,32.75,81,453,2,2,1,221,Lost Customers,Arjun Singh,Male,44,Bhubaneswar,Odisha,East
CUST-00223,8,19079.45,7976.12,2022-10-08,2024-12-01,8,10,2384.93,41.8,31,816,4,3,3,433,Loyal Customers,Aarav Banerjee,Male,30,Hyderabad,Telangana,South
CUST-00224,14,49516.3,12336.39,2022-05-22,2024-12-02,14,16,3536.88,24.91,30,955,4,4,5,445,Champions,Rohan Reddy,Male,47,Bengaluru,Karnataka,South
CUST-00225,7,9073.55,4235.5,2023-09-16,2024-09-13,7,9,1296.22,46.68,110,473,2,2,2,222,Lost Customers,Kavya Yadav,Female,18,Coimbatore,Tamil Nadu,South
CUST-00226,8,4213.45,1471.8200000000002,2023-10-15,2024-07-09,8,9,526.68,34.93,176,444,1,3,1,131,Regular Customers,Aditya Nair,Male,33,Pune,Maharashtra,West
CUST-00227,5,4990.0,1847.17,2022-09-21,2024-03-11,5,5,998.0,37.02,296,833,1,1,1,111,Lost Customers,Divya Kaur,Female,23,Surat,Gujarat,West
CUST-00228,6,6599.6,2776.1800000000003,2022-10-07,2024-10-26,6,8,1099.93,42.07,67,817,3,2,1,321,Regular Customers,Anita Banerjee,Female,36,Hyderabad,Telangana,South
CUST-00229,12,67195.0,15012.74,2024-02-19,2024-11-26,12,15,5599.58,22.34,36,317,4,4,5,445,Champions,Ayaan Malhotra,Male,38,Kolkata,West Bengal,East
CUST-00230,7,4294.95,1425.42,2024-06-21,2024-07-09,7,8,613.56,33.19,176,194,1,2,1,121,Lost Customers,Neha Mukherjee,Female,46,Bhopal,Madhya Pradesh,Central
CUST-00231,25,49142.35,20055.93,2023-07-14,2024-11-06,23,33,1965.69,40.81,56,537,3,5,5,355,Loyal Customers,Amit Nair,Male,20,Chandigarh,Punjab,North
CUST-00232,20,78691.4,17053.48,2024-04-21,2024-12-14,19,31,3934.57,21.67,18,255,5,5,5,555,Champions,Ishaan Yadav,Male,24,Pune,Maharashtra,West
CUST-00233,7,11009.0,3111.94,2024-06-27,2024-12-13,7,12,1572.71,28.27,19,188,5,2,2,522,Potential Loyalists,Khushi Banerjee,Female,29,Kochi,Kerala,South
CUST-00234,12,20745.95,6287.19,2022-07-02,2024-12-29,12,14,1728.83,30.31,3,914,5,4,3,543,Loyal Customers,Anand Malhotra,Male,42,Patna,Bihar,East
CUST-00235,6,25002.5,167.45999999999987,2022-02-26,2024-12-28,6,7,4167.08,0.67,4,1040,5,2,4,524,Potential Loyalists,Krishna Kaur,Male,47,Delhi,Delhi,North
CUST-00236,5,4337.6,1832.3600000000001,2022-08-20,2024-12-02,5,6,867.52,42.24,30,865,4,1,1,411,New Customers,Sai Chatterjee,Male,28,Lucknow,Uttar Pradesh,North
CUST-00237,3,1238.5,172.26999999999998,2024-05-17,2024-11-09,3,4,412.83,13.91,53,229,3,1,1,311,Regular Customers,Prisha Menon,Female,48,Pune,Maharashtra,West
CUST-00238,22,73004.85,14986.93,2022-08-25,2024-12-23,22,29,3318.4,20.53,9,860,5,5,5,555,Champions,Vivaan Patel,Male,44,Hyderabad,Telangana,South
CUST-00239,5,55700.45,460.15,2023-08-05,2024-09-17,5,5,11140.09,0.83,106,515,2,1,5,215,Lost Customers,Deepak Yadav,Male,34,Hyderabad,Telangana,South
CUST-00240,18,30546.6,11109.6,2022-07-07,2024-11-10,18,27,1697.03,36.37,52,909,3,5,4,354,Loyal Customers,Ayaan Agarwal,Male,42,Surat,Gujarat,West
CUST-00241,3,9373.5,2798.0600000000004,2023-04-25,2024-01-28,3,8,3124.5,29.85,339,617,1,1,2,112,Lost Customers,Manish Banerjee,Male,34,Ahmedabad,Gujarat,West
CUST-00242,24,38167.6,12853.66,2022-01-08,2024-12-07,23,33,1590.32,33.68,25,1089,5,5,4,554,Champions,Vikram Patel,Male,62,Bhubaneswar,Odisha,East
CUST-00243,8,14995.15,4025.56,2022-01-01,2024-11-18,8,14,1874.39,26.85,44,1096,4,3,3,433,Loyal Customers,Deepa Bhatia,Female,52,Surat,Gujarat,West
CUST-00244,12,34413.7,9960.43,2024-05-06,2024-09-01,12,19,2867.81,28.94,122,240,2,4,4,244,At Risk,Anita Joshi,Female,39,Delhi,Delhi,North
CUST-00246,10,11737.6,4365.79,2022-10-11,2024-12-07,10,18,1173.76,37.19,25,813,5,3,2,532,Potential Loyalists,Riya Das,Female,53,Surat,Gujarat,West
CUST-00247,6,25424.75,7659.13,2024-02-01,2024-10-17,6,9,4237.46,30.12,76,335,2,2,4,224,Lost Customers,Krishna Iyengar,Male,60,Hyderabad,Telangana,South
CUST-00248,22,57064.25,15403.95,2022-01-03,2024-11-26,20,31,2593.83,26.99,36,1094,4,5,5,455,Champions,Aditya Mukherjee,Male,38,Hyderabad,Telangana,South
CUST-00249,4,7610.250000000001,2058.79,2024-06-06,2024-11-30,4,5,1902.56,27.05,32,209,4,1,2,412,New Customers,Tanvi Reddy,Female,42,Coimbatore,Tamil Nadu,South
CUST-00250,14,43737.45,12219.470000000001,2024-03-26,2024-12-21,13,20,3124.1,27.94,11,281,5,4,5,545,Champions,Aditya Patel,Male,18,Hyderabad,Telangana,South
CUST-00251,15,32098.25,14014.869999999999,2022-07-08,2024-11-30,14,22,2139.88,43.66,32,908,4,4,4,444,Champions,Saanvi Choudhury,Female,18,Chennai,Tamil Nadu,South
CUST-00252,2,9641.3,1821.99,2022-10-27,2023-09-14,2,3,4820.65,18.9,475,797,1,1,2,112,Lost Customers,Nikhil Choudhury,Male,30,Delhi,Delhi,North
CUST-00253,6,3384.1,1281.76,2022-12-08,2024-08-05,6,7,564.02,37.88,149,755,2,2,1,221,Lost Customers,Manish Menon,Male,41,Hyderabad,Telangana,South
CUST-00254,21,75192.1,16523.35,2023-10-06,2024-12-28,21,26,3580.58,21.97,4,453,5,5,5,555,Champions,Priyanka Pillai,Female,31,Ahmedabad,Gujarat,West
CUST-00255,7,5176.25,1887.54,2023-05-21,2024-12-13,7,8,739.46,36.47,19,591,5,2,1,521,Potential Loyalists,Rahul Rao,Male,21,Nagpur,Maharashtra,West
CUST-00256,6,8449.3,3942.9,2022-10-31,2024-09-02,6,6,1408.22,46.67,121,793,2,2,2,222,Lost Customers,Rajesh Malhotra,Male,38,Chennai,Tamil Nadu,South
CUST-00257,18,15934.5,5653.82,2022-08-15,2024-12-21,18,23,885.25,35.48,11,870,5,5,3,553,Loyal Customers,Deepak Iyer,Male,33,Ahmedabad,Gujarat,West
CUST-00258,5,10932.2,4748.349999999999,2024-02-04,2024-05-22,5,5,2186.44,43.43,224,332,1,1,2,112,Lost Customers,Dhruv Pandey,Male,34,Chandigarh,Punjab,North
CUST-00259,8,139477.1,22820.7,2022-10-14,2024-11-01,8,9,17434.64,16.36,61,810,3,3,5,335,Loyal Customers,Aditya Reddy,Male,31,Delhi,Delhi,North
CUST-00260,11,11471.65,4044.5899999999997,2023-11-23,2024-12-20,11,18,1042.88,35.26,12,405,5,4,2,542,Regular Customers,Nikhil Nair,Male,34,Chennai,Tamil Nadu,South
CUST-00261,8,26675.35,9469.560000000001,2024-01-26,2024-11-21,8,10,3334.42,35.5,41,341,4,3,4,434,Loyal Customers,Saanvi Kaur,Female,48,Chennai,Tamil Nadu,South
CUST-00262,5,15540.2,4062.71,2023-12-04,2024-07-20,5,9,3108.04,26.14,165,394,2,1,3,213,Lost Customers,Vivaan Mehta,Male,18,Pune,Maharashtra,West
CUST-00263,13,37106.35,10109.07,2023-06-26,2024-11-23,13,26,2854.33,27.24,39,555,4,4,4,444,Champions,Nikhil Iyer,Male,36,Surat,Gujarat,West
CUST-00264,5,12745.4,2862.51,2024-02-05,2024-10-18,5,6,2549.08,22.46,75,331,3,1,2,312,Regular Customers,Reyansh Shah,Male,30,Bengaluru,Karnataka,South
CUST-00265,6,13723.3,5943.01,2023-09-30,2024-07-13,6,12,2287.22,43.31,172,459,1,2,2,122,Lost Customers,Khushi Menon,Female,29,Delhi,Delhi,North
CUST-00266,16,31980.1,10319.94,2022-05-17,2024-10-25,16,22,1998.76,32.27,68,960,3,5,4,354,Loyal Customers,Divya Mukherjee,Female,32,Jaipur,Rajasthan,North
CUST-00267,14,44509.7,18683.73,2022-05-10,2024-12-13,14,20,3179.26,41.98,19,967,5,4,5,545,Champions,Ishaan Chatterjee,Male,25,Jaipur,Rajasthan,North
CUST-00268,2,1132.2,437.03,2022-07-06,2024-11-20,2,2,566.1,38.6,42,910,4,1,1,411,New Customers,Aditya Patel,Male,24,Mumbai,Maharashtra,West
CUST-00269,3,12465.65,1577.55,2022-11-16,2024-06-25,3,3,4155.22,12.66,190,777,1,1,2,112,Lost Customers,Aarohi Singh,Female,38,Bengaluru,Karnataka,South
CUST-00270,12,27696.45,5588.849999999999,2023-11-24,2024-10-05,12,15,2308.04,20.18,88,404,2,4,4,244,At Risk,Deepak Joshi,Male,21,Bengaluru,Karnataka,South
CUST-00271,26,54894.95,19703.47,2023-09-22,2024-11-27,26,42,2111.34,35.89,35,467,4,5,5,455,Champions,Prisha Pandey,Female,35,Hyderabad,Telangana,South
CUST-00272,5,6797.35,1990.08,2024-02-05,2024-12-05,5,6,1359.47,29.28,27,331,4,1,1,411,New Customers,Isha Menon,Female,35,Delhi,Delhi,North
CUST-00273,4,19102.0,5564.66,2024-05-14,2024-06-09,3,6,4775.5,29.13,206,232,1,1,3,113,Lost Customers,Reyansh Agarwal,Male,18,Coimbatore,Tamil Nadu,South
CUST-00274,10,8922.25,3411.12,2022-01-22,2024-11-07,10,10,892.22,38.23,55,1075,3,3,2,332,Regular Customers,Nandini Bhatia,Female,52,Hyderabad,Telangana,South
CUST-00275,4,18227.75,2766.09,2023-05-01,2024-10-13,4,5,4556.94,15.18,80,611,2,1,3,213,Lost Customers,Kunal Yadav,Male,47,Bengaluru,Karnataka,South
CUST-00276,17,43308.85,16728.71,2022-07-12,2024-06-16,16,30,2547.58,38.63,199,904,1,5,5,155,At Risk,Anita Iyengar,Female,18,Chennai,Tamil Nadu,South
CUST-00277,9,13364.15,4260.9800000000005,2022-11-13,2024-12-30,9,16,1484.91,31.88,2,780,5,3,2,532,Potential Loyalists,Khushi Dutta,Female,18,Surat,Gujarat,West
CUST-00278,18,41783.3,11254.0,2023-10-05,2024-12-22,17,22,2321.29,26.93,10,454,5,5,5,555,Champions,Priyanka Kaur,Female,27,Delhi,Delhi,North
CUST-00279,4,5360.45,2178.66,2023-09-25,2024-10-03,4,7,1340.11,40.64,90,464,2,1,1,211,Lost Customers,Riya Chatterjee,Female,43,Bhopal,Madhya Pradesh,Central
CUST-00280,7,60060.25,8163.25,2024-01-26,2024-12-27,7,12,8580.04,13.59,5,341,5,2,5,525,Potential Loyalists,Vikram Choudhury,Male,32,Mumbai,Maharashtra,West
CUST-00281,26,39993.0,15778.78,2022-01-30,2024-10-05,25,37,1538.19,39.45,88,1067,2,5,5,255,At Risk,Varun Reddy,Male,56,Bengaluru,Karnataka,South
CUST-00282,3,7369.25,861.07,2023-03-05,2024-03-05,3,4,2456.42,11.68,302,668,1,1,1,111,Lost Customers,Ayaan Banerjee,Male,40,Kochi,Kerala,South
CUST-00283,7,13425.75,4185.91,2023-06-24,2024-12-10,7,12,1917.96,31.18,22,557,5,2,2,522,Potential Loyalists,Nikhil Pillai,Other,18,Bengaluru,Karnataka,South
CUST-00284,6,7165.9,3385.83,2023-03-01,2024-11-09,5,13,1194.32,47.25,53,672,3,2,1,321,Regular Customers,Rahul Das,Male,34,Coimbatore,Tamil Nadu,South
CUST-00286,23,32776.6,9574.44,2023-10-31,2024-12-08,23,33,1425.07,29.21,24,428,5,5,4,554,Champions,Aanya Bhatia,Female,39,Kochi,Kerala,South
CUST-00287,15,87076.75,14053.81,2022-05-03,2024-11-11,14,19,5805.12,16.14,51,974,3,4,5,345,Loyal Customers,Shaurya Yadav,Male,50,Jaipur,Rajasthan,North
CUST-00288,20,44195.45,16554.5,2023-12-15,2024-12-07,20,31,2209.77,37.46,25,383,5,5,5,555,Champions,Rohan Malhotra,Male,50,Coimbatore,Tamil Nadu,South
CUST-00289,6,7519.3,3183.46,2022-08-30,2024-11-02,6,7,1253.22,42.34,60,855,3,2,2,322,Regular Customers,Aarav Dutta,Male,37,Mumbai,Maharashtra,West
CUST-00290,8,20438.95,8073.34,2022-03-15,2024-12-14,7,11,2554.87,39.5,18,1023,5,3,3,533,Loyal Customers,Manish Bhatia,Male,18,Chandigarh,Punjab,North
CUST-00291,12,19519.7,7502.49,2024-07-01,2024-12-10,12,19,1626.64,38.44,22,184,5,4,3,543,Loyal Customers,Krishna Reddy,Male,18,Hyderabad,Telangana,South
CUST-00292,21,52802.5,13969.82,2022-11-06,2024-12-07,20,30,2514.4,26.46,25,787,5,5,5,555,Champions,Manish Gupta,Male,39,Hyderabad,Telangana,South
CUST-00293,19,72827.9,23955.05,2023-02-22,2024-11-13,19,28,3833.05,32.89,49,679,3,5,5,355,Loyal Customers,Rekha Chatterjee,Female,39,Kolkata,West Bengal,East
CUST-00294,17,33250.55,10957.18,2023-09-29,2024-12-15,17,26,1955.91,32.95,17,460,5,5,4,554,Champions,Divya Das,Female,18,Surat,Gujarat,West
CUST-00295,9,13388.4,4300.5,2023-06-30,2024-11-22,9,13,1487.6,32.12,40,551,4,3,2,432,Potential Loyalists,Aanya Mukherjee,Female,39,Mumbai,Maharashtra,West
CUST-00296,21,21458.15,8326.8,2022-08-15,2024-11-23,19,23,1021.82,38.8,39,870,4,5,3,453,Loyal Customers,Rajesh Agarwal,Male,18,Ahmedabad,Gujarat,West
